NG,,,,,,,Defense,,,,,,,,,Damage Negation,,,,,,,,,Resistances,,,,,,,,Incoming Status Damage Multipliers,,,,,,Poise,,,,,"Enemy ""Part"" Damage Multipliers",,,,,,,,,
Location,Name,ID,,Health,dlcClear,,Phys,Strike,Slash,Pierce,Magic,Fire,Ltng,Holy,,Phys,Strike,Slash,Pierce,Magic,Fire,Ltng,Holy,,Poison,Scarlet Rot,Bleed,Frost,Sleep,Madness,Deathblight,,Bleed,Frost,Sleep,Madness,HP Burn Effect,,Base,Incoming Mult,Effective,Regen Delay,,Part 1,Part 2,Part 3,Part 4,Part 5,Part 6,Part 7,Part 8,Weak Part,Parts Damage Type
Spirit Summon,[Spirit Summon] Mimic Tear,100000010,,"1,037",-,,100,100,100,100,100,100,100,100,,0,0,0,0,0,0,0,0,,Immune,Immune,Immune,Immune,112,112,112,,1,1,1,1,1,,100,1,100,7.692,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Mimic Tear - Blob,133201000,,"1,052",-,,100,100,100,100,100,100,100,100,,35,35,35,35,20,40,0,20,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,65,1,65,5,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Miranda Sprout,144810000,,500,-,,100,100,100,100,100,100,100,100,,-10,10,-40,-10,-20,-40,20,20,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,1,,35,1,35,2.692,,1,1,1,1,1,1,1,1,1.5,1
Spirit Summon,[Spirit Summon] Nepheli Loux Puppet,100000020,,"1,037",-,,100,100,100,100,100,100,100,100,,0,0,0,0,0,0,0,0,,Immune,Immune,Immune,Immune,112,Immune,112,,1,1,1,1,1,,100,1,100,7.692,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Nightmaiden,133001000,,838,-,,100,100,100,100,100,100,100,100,,0,0,-10,0,20,0,0,-20,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,1,,65,1,65,5,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Noble Sorcerer,143002000,,711,-,,100,100,100,100,100,100,100,100,,-10,-10,-10,-10,-20,-20,-20,0,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,1,,35,1,35,2.692,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Nomad,132010000,,359,-,,100,100,100,100,100,100,100,100,,-10,0,-10,-10,0,0,0,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,35,1,35,2.692,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Omenkiller,148200000,,"1,037",-,,100,100,100,100,100,100,100,100,,0,0,0,0,20,40,20,20,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,1,,75,1,75,5.769,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Oracle Envoy,136100000,,570,-,,100,100,100,100,100,100,100,100,,-10,10,-10,-10,0,20,20,20,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,1,,35,1,35,2.692,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Page,137030000,,973,-,,100,100,100,100,100,100,100,100,,0,10,0,0,0,0,0,0,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,1,,65,1,65,5,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Perfumer Tricia,137011000,,518,-,,100,100,100,100,100,100,100,100,,0,10,0,0,40,40,40,0,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,1,,65,1,65,5,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Putrid Corpse,136610000,,"1,631",-,,100,100,100,100,100,100,100,100,,-40,-40,-40,-40,-40,-40,-40,-40,,Immune,Immune,Immune,Immune,63,Immune,Immune,,1,1,1,1,1,,50,1,50,3.846,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Radahn Soldier 1,143140100,,646,-,,100,100,100,100,100,100,100,100,,0,0,10,-10,0,20,-20,0,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,1,,35,1,35,2.692,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Radahn Soldier 2,143142000,,646,-,,100,100,100,100,100,100,100,100,,0,0,10,-10,0,20,-20,0,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,1,,35,1,35,2.692,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Raya Lucaria Soldier 1,143122000,,582,-,,100,100,100,100,100,100,100,100,,0,0,10,-10,20,0,-20,0,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,1,,35,1,35,2.692,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Raya Lucaria Soldier 2,143720500,,582,-,,100,100,100,100,100,100,100,100,,0,0,0,-10,20,0,-20,0,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,1,,35,1,35,2.692,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Raya Lucaria Soldier 3,143722500,,582,-,,100,100,100,100,100,100,100,100,,0,0,0,-10,20,0,-20,0,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,1,,35,1,35,2.692,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Redmane Knight Ogha,143542000,,"1,187",-,,100,100,100,100,100,100,100,100,,10,10,35,0,20,40,0,20,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,1,,65,1,65,5,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Rotten Stray,141660000,,781,-,,100,100,100,100,100,100,100,100,,-10,-10,-40,-10,-20,-100,-20,-20,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,1,,35,1,35,2.692,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Skeletal Bandit,135004000,,563,-,,100,100,100,100,100,100,100,100,,0,-40,10,35,0,20,40,-40,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,40,1,40,3.077,,0,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Skeletal Militiaman,135000000,,365,-,,100,100,100,100,100,100,100,100,,0,-40,10,35,0,20,40,-40,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,35,1,35,2.692,,0,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Soldjars of Fortune,144910200,,507,-,,100,100,100,100,100,100,100,100,,10,-40,35,35,0,20,20,20,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,1,,35,1,35,2.692,,1,1,1,1,1,1,1,1,1.5,1
Spirit Summon,[Spirit Summon] Spirit Jellyfish,141800000,,909,-,,100,100,100,100,100,100,100,100,,0,35,0,0,20,20,-20,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,35,1,35,2.692,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Stormhawk,142102000,,711,-,,100,100,100,100,100,100,100,100,,-10,-10,-40,-10,-20,-40,-20,-20,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,1,,35,1,35,2.692,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Swordstress,133002000,,838,-,,100,100,100,100,100,100,100,100,,0,0,-10,0,20,0,0,-20,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,1,,65,1,65,5,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Twinsage Sorcerer,137023000,,852,-,,100,100,100,100,100,100,100,100,,-10,0,-10,-10,40,20,20,0,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,1,,35,1,35,2.692,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Vulgar Militia,143210000,,518,-,,100,100,100,100,100,100,100,100,,0,0,0,-10,0,0,-20,0,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,1,,35,1,35,2.692,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Wandering Noble 1,143000000,,429,-,,100,100,100,100,100,100,100,100,,-10,-10,-10,-10,-20,-20,-20,0,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,1,,35,1,35,2.692,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Wandering Noble 2,143000200,,429,-,,100,100,100,100,100,100,100,100,,-10,-10,-10,-10,-20,-20,-20,0,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,1,,35,1,35,2.692,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Wandering Noble 3,143001000,,429,-,,100,100,100,100,100,100,100,100,,-10,-10,-10,-10,-20,-20,-20,0,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,1,,35,1,35,2.692,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Wandering Noble 4,143005000,,429,-,,100,100,100,100,100,100,100,100,,-10,-10,-10,-10,-20,-20,-20,0,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,1,,35,1,35,2.692,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Wandering Noble 5,143005100,,429,-,,100,100,100,100,100,100,100,100,,-10,-10,-10,-10,-20,-20,-20,0,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,1,,35,1,35,2.692,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Warhawk,142100100,,993,-,,100,100,100,100,100,100,100,100,,-10,-10,-10,-10,-20,-20,-20,-20,,Immune,Immune,Immune,Immune,84,Immune,Immune,,1,1,1,1,1,,50,1,50,3.846,,1,1,1,1,1,1,1,1,1.5,0
Spirit Summon,[Spirit Summon] Winged Misbegotten,134502000,,646,-,,100,100,100,100,100,100,100,100,,0,0,0,0,0,-20,0,0,,Immune,Immune,Immune,Immune,112,Immune,Immune,,1,1,1,1,1,,35,1,35,2.692,,1,1,1,1,1,1,1,1,1.5,0
Spiritcaller Cave,Godskin Apostle [Boss],35600950,,"9,847",-,,115,115,115,115,115,115,115,115,,0,10,-10,0,20,40,20,40,,Immune,Immune,Immune,Immune,247,Immune,Immune,,1,1,0.7,1,1,,80,1,80,6.154,,1,1,1,1,1,1,1,1,1.5,0
Spiritcaller Cave,Godskin Noble [Boss],35700950,,"11,814",-,,115,115,115,115,115,115,115,115,,0,35,-10,0,20,40,20,40,,Immune,Immune,Immune,Immune,247,Immune,Immune,,1,1,0.7,1,1,,80,1,80,6.154,,1,1,1,1,1,1,1,1,1.5,0
Spiritcaller Cave,Grey Wolf,40700550,,377,-,,115,115,115,115,115,115,115,115,,-10,-10,-40,-10,-20,-40,-20,-20,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
Spiritcaller Cave,Spiritcaller Snail,41402050,,920,-,,115,115,115,115,115,115,115,115,,-10,-10,-40,-10,40,0,-20,0,,185,185,185,139,139,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
Spiritcaller Cave,Spiritcaller Snail [Boss],41402950,,"1,840",-,,115,115,115,115,115,115,115,115,,-10,-10,-40,-10,40,0,-20,0,,185,185,185,139,139,Immune,Immune,,0.7,0.7,0.7,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
Spiritcaller Cave,White Wolf,40710550,,"1,981",-,,115,115,115,115,115,115,115,115,,-10,-10,-40,-10,-20,-40,-20,-20,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,50,1,50,3.846,,1,1,1,1,1,1,1,1,1.5,0
Stillwater Cave,Bat Harpy,42017020,,"1,114",-,,107,107,107,107,107,107,107,107,,-10,-10,-40,-10,0,0,0,0,,235,235,235,235,176,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
Stillwater Cave,Cleanrot Knight (Spear) [Boss],38000920,,"1,980",-,,107,107,107,107,107,107,107,107,,10,10,35,0,20,-20,0,40,,Immune,530,324,324,235,Immune,Immune,,0.7,0.7,1,1,1,,65,1,65,5,,1,1,1,1,1,1,1,1,1.5,0
Stillwater Cave,Fungal Sorcerer,43850020,,367,-,,107,107,107,107,107,107,107,107,,-10,-10,-10,-10,0,-40,0,0,,Immune,530,176,176,235,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
Stillwater Cave,Fungal Sorcerer,43850120,,367,-,,107,107,107,107,107,107,107,107,,-10,-10,-10,-10,0,-40,0,0,,Immune,530,176,176,235,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
Stillwater Cave,Fungal Sorcerer,43850220,,367,-,,107,107,107,107,107,107,107,107,,-10,-10,-10,-10,0,-40,0,0,,Immune,530,176,176,235,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
Stillwater Cave,Giant Bat,42000020,,285,-,,107,107,107,107,107,107,107,107,,-10,-10,-40,-10,-20,-20,-20,-20,,176,176,176,176,42,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
Stillwater Cave,Giant Bat,42000120,,285,-,,107,107,107,107,107,107,107,107,,-10,-10,-40,-10,-20,-20,-20,-20,,176,176,176,176,42,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
Stillwater Cave,Giant Miranda Sprout,44800020,,"4,393",-,,107,107,107,107,107,107,107,107,,0,35,-40,0,0,-40,40,40,,Immune,530,530,132,235,Immune,Immune,,1,1,1,1,1,,100,1,100,7.692,,1,1,1,1,1,1,1,1,1.5,1
Stillwater Cave,Miranda Sprout,44810020,,269,-,,107,107,107,107,107,107,107,107,,-10,10,-40,-10,-20,-40,20,20,,Immune,530,530,132,235,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,1
Stone Platform,???,506070078,,"13,330",-,,120,120,120,120,120,120,120,120,,0,0,0,0,0,0,0,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,-1,1,∞,0,,1,1,1,1,1,1,1,1,1.5,0
Stone Platform,Elden Beast [Boss],22000078,,"22,127",-,,121,121,121,121,121,121,121,121,,10,10,10,10,40,40,40,80,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,150,1,150,11.538,,1,1,1,1,1,1,1,1,1.5,1
Stone Platform,Miniature Ranni Dialogue (Unused),501060078,,"13,330",-,,120,120,120,120,120,120,120,120,,0,0,0,0,0,0,0,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,-1,1,∞,0,,1,1,1,1,1,1,1,1,1.5,0
Stone Platform,Radagon of the Golden Order [Boss],21900078,,"13,339",-,,121,121,121,121,121,121,121,121,,35,10,35,35,20,0,20,80,,627,627,Immune,627,Immune,Immune,Immune,,1,0.7,1,1,1,,120,1,120,9.231,,1,1,1,1,1,1,1,1,1.5,0
Stormfoot Catacombs,Burial Watchdog (Sword) [Boss],42600110,,"1,200",-,,101,101,101,101,101,101,101,101,,35,10,35,35,40,40,40,40,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,80,1,80,6.154,,1,1,1,1,1,1,1,1,1,0
Stormfoot Catacombs,Commoner (Ghost),36609010,,119,-,,101,101,101,101,101,101,101,101,,-10,-10,-10,-10,-20,-20,-20,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
Stormfoot Catacombs,Imp (Cat),30800010,,196,-,,101,101,101,101,101,101,101,101,,10,0,35,35,20,40,40,40,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
Stormhill - Forested West Cliffside,Boar,60500010,,82,-,,100,100,100,100,100,100,100,100,,-40,-40,-40,-40,-40,-100,-40,-40,,63,63,63,63,63,Immune,Immune,,1,1,1,1,1,,-1,1,∞,0,,1,1,1,1,1,1,1,1,1.5,0
Stormhill - Forested West Cliffside,Deer,60100010,,55,-,,100,100,100,100,100,100,100,100,,-40,-40,-40,-40,-40,-100,-40,-40,,63,63,63,63,63,Immune,Immune,,1,1,1,1,1,,-1,1,∞,0,,1,1,1,1,1,1,1,1,1.5,0
Stormhill - Forested West Cliffside,Jellyfish,41800010,,254,-,,101,101,101,101,101,101,101,101,,0,35,0,0,20,20,-20,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
Stormhill - Forested West Cliffside,Owl,60400010,,27,-,,100,100,100,100,100,100,100,100,,-40,-40,-40,-40,-40,-100,-40,-40,,63,63,63,63,63,Immune,Immune,,1,1,1,1,1,,-1,1,∞,0,,1,1,1,1,1,1,1,1,1.5,0
Stormhill - Forested West Cliffside,Springhare,61000010,,27,-,,100,100,100,100,100,100,100,100,,-40,-40,-40,-40,-40,-100,-40,-40,,63,63,63,63,63,Immune,Immune,,1,1,1,1,1,,-1,1,∞,0,,1,1,1,1,1,1,1,1,1.5,0
Stormhill - Forested West Cliffside,Skeleton (Curved Sword),35000010,,168,-,,101,101,101,101,101,101,101,101,,0,-40,10,35,0,20,40,-40,,Immune,226,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,0,1,1,1,1,1,1,1,1.5,0
Stormhill - Forested West Cliffside,Skeleton (Curved Sword),35003010,,168,-,,101,101,101,101,101,101,101,101,,0,-40,10,35,0,20,40,-40,,Immune,226,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,35,1,35,2.692,,0,1,1,1,1,1,1,1,1.5,0
Stormhill - North of Stormhill Shack,Finger Reader Crone,21601010,,"2,212",-,,101,101,101,101,101,101,101,101,,0,0,0,0,0,-20,0,0,,226,226,226,226,Immune,Immune,Immune,,1,1,1,1,1,,-1,1,∞,0,,1,1,1,1,1,1,1,1,1.5,0
Stormhill - North of Warmaster's Shack,Godrick Foot Soldier,43712510,,167,-,,101,101,101,101,101,101,101,101,,0,0,0,-10,0,0,-20,0,,127,127,169,169,169,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
Stormhill - North of Warmaster's Shack,Godrick Knight,43510010,,657,-,,101,101,101,101,101,101,101,101,,10,10,35,0,20,20,0,20,,226,226,310,310,226,Immune,Immune,,1,1,1,1,1,,65,1,65,5,,1,1,1,1,1,1,1,1,1.5,0
Stormhill - North of Warmaster's Shack,Large Starved Dog (Hairy),41601010,,385,-,,101,101,101,101,101,101,101,101,,-10,-10,-40,-10,-20,-40,-20,-20,,169,169,169,226,169,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
Stormhill - North of Warmaster's Shack,Slug (Fire),40403010,,119,-,,101,101,101,101,101,101,101,101,,-10,-10,-40,-10,-20,100,-40,-20,,127,127,Immune,127,Immune,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,1
Stormhill - North of Warmaster's Shack,Starved Dog (Hairy),41610210,,184,-,,101,101,101,101,101,101,101,101,,-10,-10,-40,-10,-20,-40,-20,-20,,169,169,169,226,169,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
Stormhill - Northwest Cliffside,Ghost,500000010,,"1,939",-,,100,100,100,100,100,100,100,100,,0,0,0,0,0,0,0,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,-1,1,∞,0,,1,1,1,1,1,1,1,1,1.5,0
Stormhill - Path to Liurnia,Ash Teardrop Scarab,41912010,,175,-,,101,101,101,101,101,101,101,101,,10,10,35,35,40,40,40,40,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
"Stormhill - Saintsbridge, Deathtouched Catacombs Entrance, Highroad Cave Entrance",Godrick Foot Soldier,43714010,,124,-,,101,101,101,101,101,101,101,101,,0,0,0,-10,0,0,-20,0,,127,127,169,169,169,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
"Stormhill - Saintsbridge, Deathtouched Catacombs Entrance, Highroad Cave Entrance",Godrick Knight,43511110,,657,-,,101,101,101,101,101,101,101,101,,10,10,35,0,20,20,0,20,,226,226,310,310,226,Immune,Immune,,1,1,1,1,1,,65,1,65,5,,1,1,1,1,1,1,1,1,1.5,0
"Stormhill - Saintsbridge, Deathtouched Catacombs Entrance, Highroad Cave Entrance",Godrick Knight's Horse,43610010,,511,-,,101,101,101,101,101,101,101,101,,0,0,-10,0,0,0,0,0,,226,226,226,226,226,Immune,Immune,,1,1,1,1,1,,65,1,65,5,,1,1,1,1,1,1,1,1,1.5,0
"Stormhill - Saintsbridge, Deathtouched Catacombs Entrance, Highroad Cave Entrance",Iron Fist Alexander,44909310,,512,-,,101,101,101,101,101,101,101,101,,10,-40,35,35,0,20,20,20,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,80,1,80,6.154,,1,1,1,1,1,1,1,1,1.5,1
"Stormhill - Saintsbridge, Deathtouched Catacombs Entrance, Highroad Cave Entrance",Mad Pumpkin Head (Hammer),43401110,,664,-,,101,101,101,101,101,101,101,101,,0,10,-10,0,0,0,-20,0,,226,226,169,169,310,Immune,Immune,,1,1,1,1,1,,65,1,65,5,,1,1,1,1,1,1,1,1,0.2,1
"Stormhill - Saintsbridge, Deathtouched Catacombs Entrance, Highroad Cave Entrance",Wandering Noble (Ghost),43009110,,96,-,,101,101,101,101,101,101,101,101,,-10,-10,-10,-10,-20,-20,-20,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
"Stormhill - Stormhill Shack, Stormveil Castle Entrance",Giant Ballista,81010010,,774,-,,101,101,101,101,101,101,101,101,,0,-10,10,10,0,-20,0,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,-1,1,∞,504.95,,1,1,1,1,1,1,1,1,1.5,0
"Stormhill - Stormhill Shack, Stormveil Castle Entrance",Godrick Foot Soldier,43710010,,167,-,,101,101,101,101,101,101,101,101,,0,0,0,-10,0,0,-20,0,,127,127,169,169,169,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
"Stormhill - Stormhill Shack, Stormveil Castle Entrance",Godrick Foot Soldier,43710510,,167,-,,101,101,101,101,101,101,101,101,,0,0,0,-10,0,0,-20,0,,127,127,169,169,169,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
"Stormhill - Stormhill Shack, Stormveil Castle Entrance",Godrick Foot Soldier,43711510,,167,-,,101,101,101,101,101,101,101,101,,0,0,0,-10,0,0,-20,0,,127,127,169,169,169,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
"Stormhill - Stormhill Shack, Stormveil Castle Entrance",Godrick Foot Soldier,43712010,,167,-,,101,101,101,101,101,101,101,101,,0,0,0,-10,0,0,-20,0,,127,127,169,169,169,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
"Stormhill - Stormhill Shack, Stormveil Castle Entrance",Jellyfish,41800110,,254,-,,101,101,101,101,101,101,101,101,,0,35,0,0,20,20,-20,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
"Stormhill - Stormhill Shack, Stormveil Castle Entrance",Lookout Stone,44300010,,198,-,,101,101,101,101,101,101,101,101,,35,10,35,35,40,40,40,40,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,2,0
"Stormhill - Stormhill Shack, Stormveil Castle Entrance",Skeleton (Curved Sword),35001010,,168,-,,101,101,101,101,101,101,101,101,,0,-40,10,35,0,20,40,-40,,Immune,226,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,0,1,1,1,1,1,1,1,1.5,0
"Stormhill - Stormhill Shack, Stormveil Castle Entrance",Skeleton (Curved Sword),35004010,,168,-,,101,101,101,101,101,101,101,101,,0,-40,10,35,0,20,40,-40,,Immune,226,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,35,1,35,2.692,,0,1,1,1,1,1,1,1,1.5,0
"Stormhill - Stormhill Shack, Stormveil Castle Entrance",Soldier of Godrick,43111110,,219,-,,101,101,101,101,101,101,101,101,,0,0,10,-10,0,0,-20,0,,169,169,226,226,226,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
"Stormhill - Stormhill Shack, Stormveil Castle Entrance",Soldier of Godrick,43111210,,219,-,,101,101,101,101,101,101,101,101,,0,0,10,-10,0,0,-20,0,,169,169,226,226,226,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
"Stormhill - Stormhill Shack, Stormveil Castle Entrance",Soldier of Godrick,43111310,,219,-,,101,101,101,101,101,101,101,101,,0,0,10,-10,0,0,-20,0,,169,169,226,226,226,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
"Stormhill - Stormhill Shack, Stormveil Castle Entrance",Soldier of Godrick,43112010,,219,-,,101,101,101,101,101,101,101,101,,0,0,10,-10,0,0,-20,0,,169,169,226,226,226,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
"Stormhill - Stormhill Shack, Stormveil Castle Entrance",Soldier of Godrick,43113010,,219,-,,101,101,101,101,101,101,101,101,,0,0,10,-10,0,0,-20,0,,169,169,226,226,226,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
"Stormhill - Stormhill Shack, Stormveil Castle Entrance",Soldier of Godrick,43114010,,219,-,,101,101,101,101,101,101,101,101,,0,0,10,-10,0,0,-20,0,,169,169,226,226,226,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
"Stormhill - Warmaster's Shack, Stormgate",Bell Bearing Hunter [Boss],31000010,,"2,495",-,,103,103,103,103,103,103,103,103,,35,35,35,10,40,40,20,40,,316,316,517,517,316,Immune,Immune,,0.7,0.7,1,1,1,,80,1,80,6.154,,1,1,1,1,1,1,1,1,1.5,0
